mdntf_no,drgnm_no,herb_name,representative_name,drgnm_raw
1814,1351,해룡,해룡,해룡(海龍)
1815,1351,해룡,해룡,해룡(海龍)
1816,1282,진주모,진주모,진주모(珍珠母)
1817,1282,진주모,진주모,"진주모(珍珠母), 진주조가비"
1817,1282,진주조가비,진주모,"진주모(珍珠母), 진주조가비"
1818,1282,진주모,진주모,"진주모(珍珠母), 진주조가비"
1818,1282,진주조가비,진주모,"진주모(珍珠母), 진주조가비"
1819,1282,진주모,진주모,"진주모(珍珠母), 진주조가비"
1819,1282,진주조가비,진주모,"진주모(珍珠母), 진주조가비"
1820,675,진주,진주,"진주(珍珠), 진주(眞珠)"
1820,675,진주,진주,"진주(珍珠), 진주(眞珠)"
1821,675,진주,진주,"진주(珍珠), 진주(眞珠)"
1821,675,진주,진주,"진주(珍珠), 진주(眞珠)"
1822,675,진주,진주,"진주(珍珠), 진주(眞珠)"
1822,675,진주,진주,"진주(珍珠), 진주(眞珠)"
1823,675,진주,진주,"진주(珍珠), 진주(眞珠)"
1823,675,진주,진주,"진주(珍珠), 진주(眞珠)"
1824,1237,인공우황,인공우황,인공우황(人工牛黃)
1825,1305,체외배육우황,체외배육우황,체외배육우황(体外培育牛黃)
1826,407,석유황,석유황,"석유황(石硫黃), 유황(硫黃)"
1826,407,유황,석유황,"석유황(石硫黃), 유황(硫黃)"
1827,607,자연동,자연동,"자연동(自然銅), 산골(山骨), 석수연(石髓鉛)"
1827,607,산골,자연동,"자연동(自然銅), 산골(山骨), 석수연(石髓鉛)"
1827,607,석수연,자연동,"자연동(自然銅), 산골(山骨), 석수연(石髓鉛)"
1828,168,대자석,대자석,"대자석(代赭石), 자석(赭石), 적토(赤土)"
1828,168,자석,대자석,"대자석(代赭石), 자석(赭石), 적토(赤土)"
1828,168,적토,대자석,"대자석(代赭石), 자석(赭石), 적토(赤土)"
1829,599,자석,자석,"자석(磁石), 모자석(毛磁石), 지남석(指南石), 영자석(靈磁石)"
1829,599,모자석,자석,"자석(磁石), 모자석(毛磁石), 지남석(指南石), 영자석(靈磁石)"
1829,599,지남석,자석,"자석(磁石), 모자석(毛磁石), 지남석(指南石), 영자석(靈磁石)"
1829,599,영자석,자석,"자석(磁石), 모자석(毛磁石), 지남석(指南石), 영자석(靈磁石)"
1830,1384,홍분,홍분,홍분(紅粉)
1831,1211,우여량,우여량,우여량(禹餘粮)
1832,839,활석,활석,"활석(滑石), 연활석(軟滑石), 곱돌"
1832,839,연활석,활석,"활석(滑石), 연활석(軟滑石), 곱돌"
1832,839,곱돌,활석,"활석(滑石), 연활석(軟滑石), 곱돌"
1833,624,적석지,적석지,"적석지(赤石脂), 적석토(赤石土), 곱흙"
1833,624,적석토,적석지,"적석지(赤石脂), 적석토(赤石土), 곱흙"
1833,624,곱흙,적석지,"적석지(赤石脂), 적석토(赤石土), 곱흙"
1834,396,석고,석고,"석고(石膏),천연석고"
1834,396,천연석고,석고,"석고(石膏),천연석고"
1835,139,녹반,녹반,"녹반(綠礬), 조반(皂礬), 록반"
1835,139,조반,녹반,"녹반(綠礬), 조반(皂礬), 록반"
1835,139,록반,녹반,"녹반(綠礬), 조반(皂礬), 록반"
1836,292,백반,백반,"백반(白礬), 명반(明礬), 황산알루미늄칼륨수화물"
1836,292,명반,백반,"백반(白礬), 명반(明礬), 황산알루미늄칼륨수화물"
1836,292,황산알루미늄칼륨수화물,백반,"백반(白礬), 명반(明礬), 황산알루미늄칼륨수화물"
1837,228,망초,망초,"망초(芒硝), 황산나트륨"
1837,228,황산나트륨,망초,"망초(芒硝), 황산나트륨"
1838,1363,현명분,현명분,"현명분(玄明粉),무수망초(無水芒硝)"
1838,1363,무수망초,현명분,"현명분(玄明粉),무수망초(無水芒硝)"
1839,131,노감석,노감석,"노감석(爐甘石), 감석(甘石), 로감석"
1839,131,감석,노감석,"노감석(爐甘石), 감석(甘石), 로감석"
1839,131,로감석,노감석,"노감석(爐甘石), 감석(甘石), 로감석"
1840,408,석종유,석종유,"석종유(石鐘乳), 종유석(鐘乳石), 석순"
1840,408,종유석,석종유,"석종유(石鐘乳), 종유석(鐘乳石), 석순"
1840,408,석순,석종유,"석종유(石鐘乳), 종유석(鐘乳石), 석순"
1841,601,자석영,자석영,"자석영(紫石英), 형석(螢石), 자수정"
1841,601,형석,자석영,"자석영(紫石英), 형석(螢石), 자수정"
1841,601,자수정,자석영,"자석영(紫石英), 형석(螢石), 자수정"
1842,964,대청염,대청염,대청염(大靑鹽)
1843,877,경분,경분,경분(輕粉)
1844,1395,화예석,화예석,화예석(花蕊石)
1845,928,금몽석,금몽석,금몽석(金礞石)
1846,1299,청몽석,청몽석,청몽석(靑礞石)
1847,213,마발,마발,마발(馬勃)
1848,213,마발,마발,마발(馬勃)
1849,213,마발,마발,마발(馬勃)
1850,620,저령,저령,"저령(猪苓), 참나무뿌리버섯"
1850,620,참나무뿌리버섯,저령,"저령(猪苓), 참나무뿌리버섯"
1851,1213,운지,운지,운지(雲芝)
1852,504,영지,영지,"영지(靈芝), 적지(赤芝), 흑지(黑芝), 청지(靑芝), 백지(白芝), 황지(黃芝), 자지(紫芝), 만년버섯, 령지, 불로초"
1852,504,적지,영지,"영지(靈芝), 적지(赤芝), 흑지(黑芝), 청지(靑芝), 백지(白芝), 황지(黃芝), 자지(紫芝), 만년버섯, 령지, 불로초"
1852,504,흑지,영지,"영지(靈芝), 적지(赤芝), 흑지(黑芝), 청지(靑芝), 백지(白芝), 황지(黃芝), 자지(紫芝), 만년버섯, 령지, 불로초"
1852,504,청지,영지,"영지(靈芝), 적지(赤芝), 흑지(黑芝), 청지(靑芝), 백지(白芝), 황지(黃芝), 자지(紫芝), 만년버섯, 령지, 불로초"
1852,504,백지,영지,"영지(靈芝), 적지(赤芝), 흑지(黑芝), 청지(靑芝), 백지(白芝), 황지(黃芝), 자지(紫芝), 만년버섯, 령지, 불로초"
1852,504,황지,영지,"영지(靈芝), 적지(赤芝), 흑지(黑芝), 청지(靑芝), 백지(白芝), 황지(黃芝), 자지(紫芝), 만년버섯, 령지, 불로초"
1852,504,자지,영지,"영지(靈芝), 적지(赤芝), 흑지(黑芝), 청지(靑芝), 백지(白芝), 황지(黃芝), 자지(紫芝), 만년버섯, 령지, 불로초"
1852,504,만년버섯,영지,"영지(靈芝), 적지(赤芝), 흑지(黑芝), 청지(靑芝), 백지(白芝), 황지(黃芝), 자지(紫芝), 만년버섯, 령지, 불로초"
1852,504,령지,영지,"영지(靈芝), 적지(赤芝), 흑지(黑芝), 청지(靑芝), 백지(白芝), 황지(黃芝), 자지(紫芝), 만년버섯, 령지, 불로초"
1852,504,불로초,영지,"영지(靈芝), 적지(赤芝), 흑지(黑芝), 청지(靑芝), 백지(白芝), 황지(黃芝), 자지(紫芝), 만년버섯, 령지, 불로초"
1853,504,영지,영지,"영지(靈芝), 적지(赤芝), 흑지(黑芝), 청지(靑芝), 백지(白芝), 황지(黃芝), 자지(紫芝)"
1853,504,적지,영지,"영지(靈芝), 적지(赤芝), 흑지(黑芝), 청지(靑芝), 백지(白芝), 황지(黃芝), 자지(紫芝)"
1853,504,흑지,영지,"영지(靈芝), 적지(赤芝), 흑지(黑芝), 청지(靑芝), 백지(白芝), 황지(黃芝), 자지(紫芝)"
1853,504,청지,영지,"영지(靈芝), 적지(赤芝), 흑지(黑芝), 청지(靑芝), 백지(白芝), 황지(黃芝), 자지(紫芝)"
1853,504,백지,영지,"영지(靈芝), 적지(赤芝), 흑지(黑芝), 청지(靑芝), 백지(白芝), 황지(黃芝), 자지(紫芝)"
1853,504,황지,영지,"영지(靈芝), 적지(赤芝), 흑지(黑芝), 청지(靑芝), 백지(白芝), 황지(黃芝), 자지(紫芝)"
1853,504,자지,영지,"영지(靈芝), 적지(赤芝), 흑지(黑芝), 청지(靑芝), 백지(白芝), 황지(黃芝), 자지(紫芝)"
1854,144,뇌환,뇌환,"뇌환(雷丸), 죽령(竹苓), 뢰환, 뢰실"
1854,144,죽령,뇌환,"뇌환(雷丸), 죽령(竹苓), 뢰환, 뢰실"
1854,144,뢰환,뇌환,"뇌환(雷丸), 죽령(竹苓), 뢰환, 뢰실"
1854,144,뢰실,뇌환,"뇌환(雷丸), 죽령(竹苓), 뢰환, 뢰실"
1855,798,해조,해조,해조(海藻)
1856,798,해조,해조,해조(海藻)
1857,193,동충하초,동충하초,"동충하초(冬蟲夏草), 충초(虫草)"
1857,193,충초,동충하초,"동충하초(冬蟲夏草), 충초(虫草)"
1858,1365,혈여탄,혈여탄,혈여탄(血餘炭)
1859,386,상표초,상표초,상표초(桑螵蛸)
1860,386,상표초,상표초,상표초(桑螵蛸)
1861,386,상표초,상표초,상표초(桑螵蛸)
1862,386,상표초,상표초,상표초(桑螵蛸)
1863,655,주사,주사,"주사(朱砂), 진사(辰砂), 단사"
1863,655,진사,주사,"주사(朱砂), 진사(辰砂), 단사"
1863,655,단사,주사,"주사(朱砂), 진사(辰砂), 단사"
1864,1216,웅황,웅황,"웅황(雄黃), 석웅황"
1864,1216,석웅황,웅황,"웅황(雄黃), 석웅황"
1865,1048,봉교,봉교,"봉교(蜂膠), 프로폴리스, 벌풀"
1865,1048,프로폴리스,봉교,"봉교(蜂膠), 프로폴리스, 벌풀"
1865,1048,벌풀,봉교,"봉교(蜂膠), 프로폴리스, 벌풀"
1866,1048,봉교,봉교,"봉교(蜂膠), 프로폴리스, 벌풀"
1866,1048,프로폴리스,봉교,"봉교(蜂膠), 프로폴리스, 벌풀"
1866,1048,벌풀,봉교,"봉교(蜂膠), 프로폴리스, 벌풀"
1867,137,녹각교,녹각교,"녹각교(鹿角膠),사슴뿔갖풀,록각교"
1867,137,사슴뿔갖풀,녹각교,"녹각교(鹿角膠),사슴뿔갖풀,록각교"
1867,137,록각교,녹각교,"녹각교(鹿角膠),사슴뿔갖풀,록각교"
1868,389,생지황,생지황,"생지황(生地黃), 생지(生地), 선지황(鮮地黃)"
1868,389,생지,생지황,"생지황(生地黃), 생지(生地), 선지황(鮮地黃)"
1868,389,선지황,생지황,"생지황(生地黃), 생지(生地), 선지황(鮮地黃)"
1869,321,복신,복신,"복신(茯神), 백복신(白茯神)"
1869,321,백복신,복신,"복신(茯神), 백복신(白茯神)"
1870,1124,소백부,소백부,소백부(小百部)
1871,1410,훈의초,훈의초,훈의초(熏衣草)
1872,1321,택칠,택칠,택칠(澤漆)
1873,636,접골목,접골목,접골목(接骨木)
1874,509,오르소시폰가루,오르소시폰가루,오르소시폰가루
1875,1215,웅과엽,웅과엽,"웅과엽(熊果葉), 우와우루시(ウワウルシ)"
1875,1215,우와우루시(ウワウルシ),웅과엽,"웅과엽(熊果葉), 우와우루시(ウワウルシ)"
1876,295,백산태,백산태,"백산태(白山苔), 백산차"
1876,295,백산차,백산태,"백산태(白山苔), 백산차"
1880,871,간유,간유,간유(肝油)
1881,25,건조간장가루,건조간장가루,"건조간장가루,간장(肝臟)"
1881,25,간장,건조간장가루,"건조간장가루,간장(肝臟)"
1882,32,경납,경납,경납(鯨蠟)
1883,59,곤포,곤포,곤포(昆布)
1884,63,과루,과루,과루(瓜蔞)
1885,64,과루피,과루피,과루피(瓜蔞皮)
1886,896,관동엽,관동엽,"관동엽(款冬葉),관동화잎"
1886,896,관동화잎,관동엽,"관동엽(款冬葉),관동화잎"
1887,89,국거,국거,국거(菊苣)
1888,928,금몽석,금몽석,금몽석(金礞石)
1889,103,금박,금박,"금박(金箔),금박지(金箔紙)"
1889,103,금박지,금박,"금박(金箔),금박지(金箔紙)"
1890,937,금잔국,금잔국,"금잔국(金盞菊),금전화"
1890,937,금전화,금잔국,"금잔국(金盞菊),금전화"
1891,1091,삼정향잎,삼정향잎,삼정향잎
1892,954,남한수석,남한수석,남한수석(南寒水石)
1893,958,낭탕근,낭탕근,"낭탕근(莨菪根), 독풀뿌리, 랑탕근"
1893,958,독풀뿌리,낭탕근,"낭탕근(莨菪根), 독풀뿌리, 랑탕근"
1893,958,랑탕근,낭탕근,"낭탕근(莨菪根), 독풀뿌리, 랑탕근"
1894,131,노감석,노감석,"노감석(爐甘石), 감석(甘石)"
1894,131,감석,노감석,"노감석(爐甘石), 감석(甘石)"
1895,143,녹총,녹총,"녹총(鹿葱),상사화비늘줄기,리별초"
1895,143,상사화비늘줄기,녹총,"녹총(鹿葱),상사화비늘줄기,리별초"
1895,143,리별초,녹총,"녹총(鹿葱),상사화비늘줄기,리별초"
1896,145,누고,누고,"누고(螻蛄),지구(地狗)"
1896,145,지구,누고,"누고(螻蛄),지구(地狗)"
1897,145,누고,누고,"누고(螻蛄),지구(地狗)"
1897,145,지구,누고,"누고(螻蛄),지구(地狗)"
1898,145,누고,누고,"누고(螻蛄),지구(地狗)"
1898,145,지구,누고,"누고(螻蛄),지구(地狗)"
1899,970,도금낭근,도금낭근,도금낭근(桃金娘根)
1900,1391,화강활,화강활,"화강활(和羌活), 和羗活"
1900,1391,和羗活,화강활,"화강활(和羌活), 和羗活"
1901,975,돈지,돈지,돈지(豚脂)
1902,192,동청,동청,"동청(銅靑), 녹청(綠靑), 동록(銅綠)"
1902,192,녹청,동청,"동청(銅靑), 녹청(綠靑), 동록(銅綠)"
1902,192,동록,동청,"동청(銅靑), 녹청(綠靑), 동록(銅綠)"
1903,204,등심초,등심초,등심초(燈心草)
1904,1264,정제라놀린,정제라놀린,정제라놀린
1905,211,마두령,마두령,마두령(馬兜鈴)
1906,991,만형엽,만형엽,만형엽(蔓荊葉)
1907,233,맹충,맹충,"맹충(虻蟲),비맹(蜚虻)"
1907,233,비맹,맹충,"맹충(虻蟲),비맹(蜚虻)"
1908,233,맹충,맹충,"맹충(虻蟲),비맹(蜚虻)"
1908,233,비맹,맹충,"맹충(虻蟲),비맹(蜚虻)"
1909,252,목통,목통,목통(木通)
1910,252,목통,목통,목통(木通)
1911,1033,방해,방해,"방해(方海), 방해(螃蟹)"
1911,1033,방해,방해,"방해(方海), 방해(螃蟹)"
1912,1033,방해,방해,"방해(方海), 방해(螃蟹)"
1912,1033,방해,방해,"방해(方海), 방해(螃蟹)"
1913,1033,방해,방해,"방해(方海), 방해(螃蟹)"
1913,1033,방해,방해,"방해(方海), 방해(螃蟹)"
1914,284,백굴채,백굴채,"백굴채(白屈菜),젖풀"
1914,284,젖풀,백굴채,"백굴채(白屈菜),젖풀"
1915,1034,백굴채근,백굴채근,"백굴채근(白屈菜根),젖풀뿌리"
1915,1034,젖풀뿌리,백굴채근,"백굴채근(白屈菜根),젖풀뿌리"
1916,287,백두구,백두구,"백두구(白豆蔲),두구(豆蔻)"
1916,287,두구,백두구,"백두구(白豆蔲),두구(豆蔻)"
1917,294,백부자,백부자,백부자(白附子)
1918,304,백초상,백초상,"백초상(百草霜), 조돌묵(灶突墨), 조매(灶煤)"
1918,304,조돌묵,백초상,"백초상(百草霜), 조돌묵(灶突墨), 조매(灶煤)"
1918,304,조매,백초상,"백초상(百草霜), 조돌묵(灶突墨), 조매(灶煤)"
1919,1047,복사,복사,"복사(蝮蛇),살모사,독사"
1919,1047,살모사,복사,"복사(蝮蛇),살모사,독사"
1919,1047,독사,복사,"복사(蝮蛇),살모사,독사"
1920,388,생로얄젤리,생로얄젤리,"생로얄젤리,봉유(蜂乳)"
1920,388,봉유,생로얄젤리,"생로얄젤리,봉유(蜂乳)"
1921,1053,봉황의,봉황의,봉황의(鳳凰衣)
1922,332,비자,비자,"비자(榧子),옥비(玉榧)"
1922,332,옥비,비자,"비자(榧子),옥비(玉榧)"
1923,344,사담,사담,사담(蛇膽)
1924,344,사담,사담,사담(蛇膽)
1925,344,사담,사담,사담(蛇膽)
1926,344,사담,사담,사담(蛇膽)
1927,344,사담,사담,사담(蛇膽)
1928,344,사담,사담,"사담(蛇膽),독뱀열"
1928,344,독뱀열,사담,"사담(蛇膽),독뱀열"
1929,344,사담,사담,"사담(蛇膽),독뱀열"
1929,344,독뱀열,사담,"사담(蛇膽),독뱀열"
1930,344,사담,사담,"사담(蛇膽),독뱀열"
1930,344,독뱀열,사담,"사담(蛇膽),독뱀열"
1931,1070,사육,사육,사육(蛇肉)
1932,1070,사육,사육,사육(蛇肉)
1933,1070,사육,사육,사육(蛇肉)
1934,350,사인,사인,"사인(砂仁),축사(縮砂),축사씨,축사인"
1934,350,축사,사인,"사인(砂仁),축사(縮砂),축사씨,축사인"
1934,350,축사씨,사인,"사인(砂仁),축사(縮砂),축사씨,축사인"
1934,350,축사인,사인,"사인(砂仁),축사(縮砂),축사씨,축사인"
1935,1081,산양각,산양각,산양각(山羊角)
1936,1081,산양각,산양각,"산양각(山羊角),산양뿔"
1936,1081,산양뿔,산양각,"산양각(山羊角),산양뿔"
1937,367,산자고,산자고,산자고(山慈姑)
1938,1100,상아,상아,"상아(桑芽),신나무잎"
1938,1100,신나무잎,상아,"상아(桑芽),신나무잎"
1939,1105,색적양,색적양,"색적양(色赤楊),물오리나무열매"
1939,1105,물오리나무열매,색적양,"색적양(色赤楊),물오리나무열매"
1940,1107,서부충,서부충,서부충(鼠婦蟲)
1941,398,석곡,석곡,석곡(石斛)
1942,399,석룡자,석룡자,"석룡자(石龍子), 석척(蜥蜴), 석척(石蜴), 수궁(守宮)"
1942,399,석척,석룡자,"석룡자(石龍子), 석척(蜥蜴), 석척(石蜴), 수궁(守宮)"
1942,399,석척,석룡자,"석룡자(石龍子), 석척(蜥蜴), 석척(石蜴), 수궁(守宮)"
1942,399,수궁,석룡자,"석룡자(石龍子), 석척(蜥蜴), 석척(石蜴), 수궁(守宮)"
1943,399,석룡자,석룡자,"석룡자(石龍子), 석척(蜥蜴), 석척石蜴), 수궁(守宮)"
1943,399,석척,석룡자,"석룡자(石龍子), 석척(蜥蜴), 석척石蜴), 수궁(守宮)"
1943,399,석척石蜴),석룡자,"석룡자(石龍子), 석척(蜥蜴), 석척石蜴), 수궁(守宮)"
1943,399,수궁,석룡자,"석룡자(石龍子), 석척(蜥蜴), 석척石蜴), 수궁(守宮)"
1944,404,석연,석연,"석연(石燕), 석연자(石燕子), 연자석(燕子石)"
1944,404,석연자,석연,"석연(石燕), 석연자(石燕子), 연자석(燕子石)"
1944,404,연자석,석연,"석연(石燕), 석연자(石燕子), 연자석(燕子石)"
1945,405,석예초,석예초,"석예초(石蕊草), 석예(石蕊), 석화(石花)"
1945,405,석예,석예초,"석예초(石蕊草), 석예(石蕊), 석화(石花)"
1945,405,석화,석예초,"석예초(石蕊草), 석예(石蕊), 석화(石花)"
1946,409,석창포,석창포,석창포(石菖蒲)
1947,413,섬서,섬서,"섬서(蟾蜍), 섬(蟾), 하마(蝦䗫), 건섬(乾蟾), 두꺼비, 섬여"
1947,413,섬,섬서,"섬서(蟾蜍), 섬(蟾), 하마(蝦䗫), 건섬(乾蟾), 두꺼비, 섬여"
1947,413,하마,섬서,"섬서(蟾蜍), 섬(蟾), 하마(蝦䗫), 건섬(乾蟾), 두꺼비, 섬여"
1947,413,건섬,섬서,"섬서(蟾蜍), 섬(蟾), 하마(蝦䗫), 건섬(乾蟾), 두꺼비, 섬여"
1947,413,두꺼비,섬서,"섬서(蟾蜍), 섬(蟾), 하마(蝦䗫), 건섬(乾蟾), 두꺼비, 섬여"
1947,413,섬여,섬서,"섬서(蟾蜍), 섬(蟾), 하마(蝦䗫), 건섬(乾蟾), 두꺼비, 섬여"
1948,413,섬서,섬서,"섬서(蟾蜍), 섬(蟾), 하마(蝦䗫), 건섬(乾蟾)"
1948,413,섬,섬서,"섬서(蟾蜍), 섬(蟾), 하마(蝦䗫), 건섬(乾蟾)"
1948,413,하마,섬서,"섬서(蟾蜍), 섬(蟾), 하마(蝦䗫), 건섬(乾蟾)"
1948,413,건섬,섬서,"섬서(蟾蜍), 섬(蟾), 하마(蝦䗫), 건섬(乾蟾)"
1949,413,섬서,섬서,"섬서(蟾蜍), 두꺼비, 섬여"
1949,413,두꺼비,섬서,"섬서(蟾蜍), 두꺼비, 섬여"
1949,413,섬여,섬서,"섬서(蟾蜍), 두꺼비, 섬여"
1950,1119,섬피,섬피,섬피(蟾皮)
1951,1119,섬피,섬피,섬피(蟾皮)
1952,429,소통초,소통초,소통초(小通草)
1953,1139,송라,송라,송라(松蘿)
1954,1139,송라,송라,송라(松蘿)
1955,441,수선화,수선화,"수선화(水仙花),수선화비늘줄기"
1955,441,수선화비늘줄기,수선화,"수선화(水仙花),수선화비늘줄기"
1956,455,신곡,신곡,"신곡(神麯),신국(神麴),육신곡(六神曲)"
1956,455,신국,신곡,"신곡(神麯),신국(神麴),육신곡(六神曲)"
1956,455,육신곡,신곡,"신곡(神麯),신국(神麴),육신곡(六神曲)"
1957,456,신근초,신근초,신근초(伸筋草)
1958,1153,아담분,아담분,아담분(鵝膽粉)
1959,1155,아라비아고무,아라비아고무,아라비아고무
1960,1156,아로니아,아로니아,"아로니아,단나무열매"
1960,1156,단나무열매,아로니아,"아로니아,단나무열매"
1961,463,아위,아위,아위(阿魏)
1962,463,아위,아위,아위(阿魏)
1963,1160,아차,아차,아차(兒茶)
1964,464,아출,아출,"아출(莪朮),아출(莪蒁),봉출"
